latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-30.14861,-62.96812,350.2,0.66,0.73,2021-07-10,1854,1,VIIRS,n,2.0NRT,288.9,7.9,D
-29.185,-68.74001,331.5,0.33,0.55,2021-07-10,1854,1,VIIRS,n,2.0NRT,288.7,2.8,D
-29.18681,-68.74014,338.2,0.33,0.55,2021-07-10,1854,1,VIIRS,n,2.0NRT,290.3,2.8,D
-30.9035,-61.10098,313.4,0.55,0.51,2021-07-11,0430,1,VIIRS,n,2.0NRT,278.1,2.4,N
-29.01831,-57.51053,300.5,0.57,0.43,2021-07-11,0430,1,VIIRS,n,2.0NRT,285.4,0.8,N
-33.54675,-59.50713,341.9,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,279.4,7.3,N
-33.7095,-59.39476,297.7,0.39,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,269.5,0.9,N
-33.70816,-59.38103,321.2,0.39,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,270.8,4.4,N
-33.70728,-59.3852,345.4,0.39,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,272.6,7.3,N
-33.54587,-59.51141,327.6,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,271.9,6.2,N
-31.44686,-59.86198,297.4,0.46,0.47,2021-07-11,0430,1,VIIRS,n,2.0NRT,274.6,0.9,N
-30.51114,-59.73732,296.7,0.47,0.48,2021-07-11,0430,1,VIIRS,n,2.0NRT,279.8,0.5,N
-33.36525,-60.16063,334.3,0.43,0.46,2021-07-11,0430,1,VIIRS,n,2.0NRT,278.9,4.2,N
-26.25731,-62.41881,299.1,0.42,0.61,2021-07-11,0430,1,VIIRS,n,2.0NRT,276,0.8,N
-26.25633,-62.42295,301.4,0.42,0.61,2021-07-11,0430,1,VIIRS,n,2.0NRT,272.7,0.8,N
-33.72025,-59.46498,340.5,0.39,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,274.6,8.5,N
-28.51784,-61.0902,297.1,0.62,0.54,2021-07-11,0430,1,VIIRS,n,2.0NRT,283.1,0.7,N
-31.4313,-58.07961,301,0.55,0.43,2021-07-11,0430,1,VIIRS,n,2.0NRT,276.9,0.9,N
-30.90273,-61.0996,311.6,0.55,0.51,2021-07-11,0430,1,VIIRS,n,2.0NRT,277.9,2.3,N
-34.14949,-58.98725,317.8,0.55,0.43,2021-07-11,0430,1,VIIRS,n,2.0NRT,277.3,2.3,N
-31.42995,-58.08087,302.4,0.55,0.43,2021-07-11,0430,1,VIIRS,n,2.0NRT,276,1.1,N
-33.37758,-60.14469,297.8,0.43,0.46,2021-07-11,0430,1,VIIRS,n,2.0NRT,271.7,1.5,N
-33.60726,-59.64269,355.1,0.4,0.45,2021-07-11,0430,1,VIIRS,n,2.0NRT,272,9.7,N
-29.01956,-57.51181,298,0.57,0.43,2021-07-11,0430,1,VIIRS,n,2.0NRT,285.1,0.8,N
-33.60321,-59.64146,323.9,0.4,0.45,2021-07-11,0430,1,VIIRS,n,2.0NRT,270,1.9,N
-33.54764,-59.50286,309.2,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,271,7.3,N
-33.47387,-59.50778,300.3,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,278.5,1.1,N
-33.55013,-59.50677,326.3,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,270.2,2.1,N
-28.46015,-61.02087,296.4,0.61,0.54,2021-07-11,0430,1,VIIRS,n,2.0NRT,278.4,1,N
-33.58876,-59.66933,297.9,0.41,0.45,2021-07-11,0430,1,VIIRS,n,2.0NRT,266.7,0.6,N
-31.48,-64.35432,299.2,0.41,0.6,2021-07-11,0430,1,VIIRS,n,2.0NRT,278.3,1.1,N
-37.03753,-60.29439,297.4,0.56,0.43,2021-07-11,0430,1,VIIRS,n,2.0NRT,276.5,0.9,N
-33.25444,-60.28872,318.8,0.44,0.46,2021-07-11,0430,1,VIIRS,n,2.0NRT,276.9,3.4,N
-33.37659,-60.14931,308.5,0.43,0.46,2021-07-11,0430,1,VIIRS,n,2.0NRT,271.8,1.6,N
-33.55505,-59.50372,316.1,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,271.5,2.1,N
-28.36445,-61.05251,297.2,0.62,0.54,2021-07-11,0430,1,VIIRS,n,2.0NRT,283.4,1.1,N
-26.92937,-54.32145,299.5,0.44,0.38,2021-07-11,0430,1,VIIRS,n,2.0NRT,282.3,0.4,N
-34.85742,-57.89224,324.1,0.48,0.4,2021-07-11,0430,1,VIIRS,n,2.0NRT,280.2,2.5,N
-33.25544,-60.28403,327.1,0.44,0.46,2021-07-11,0430,1,VIIRS,n,2.0NRT,280,3.4,N
-33.76701,-58.68435,298,0.54,0.42,2021-07-11,0430,1,VIIRS,n,2.0NRT,270.6,1.2,N
-33.54185,-59.51017,336.5,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,269.7,6.2,N
-33.54274,-59.50591,330,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,275.3,7.3,N
-33.35788,-60.15352,338,0.43,0.46,2021-07-11,0430,1,VIIRS,n,2.0NRT,281.5,4.5,N
-25.70926,-54.08442,307,0.44,0.39,2021-07-11,0430,1,VIIRS,n,2.0NRT,285.3,1.1,N
-25.67282,-54.14513,331.5,0.44,0.39,2021-07-11,0430,1,VIIRS,n,2.0NRT,284.5,3,N
-25.66929,-54.14433,312.2,0.44,0.39,2021-07-11,0430,1,VIIRS,n,2.0NRT,284.9,3,N
-33.55568,-59.50531,321.2,0.4,0.44,2021-07-11,0430,1,VIIRS,n,2.0NRT,271.8,2.6,N
-38.40629,-68.71524,299.3,0.46,0.64,2021-07-11,0436,1,VIIRS,n,2.0NRT,269.2,1,N
-38.33713,-64.01685,298,0.54,0.51,2021-07-11,0436,1,VIIRS,n,2.0NRT,278.6,0.7,N
-38.33233,-69.05798,341.6,0.48,0.65,2021-07-11,0436,1,VIIRS,n,2.0NRT,273.8,3.7,N
-38.33801,-68.97183,297.5,0.48,0.64,2021-07-11,0436,1,VIIRS,n,2.0NRT,270.3,1.6,N
-38.33632,-68.96826,311.7,0.48,0.64,2021-07-11,0436,1,VIIRS,n,2.0NRT,270.8,1.1,N
-38.81496,-67.76433,309,0.41,0.6,2021-07-11,0612,1,VIIRS,n,2.0NRT,268.4,0.9,N
-37.34336,-69.20554,311.6,0.33,0.55,2021-07-11,0612,1,VIIRS,n,2.0NRT,273.2,0.9,N
-38.3616,-68.74387,318.7,0.36,0.57,2021-07-11,0612,1,VIIRS,n,2.0NRT,270.4,1.3,N
-38.33294,-69.05449,350,0.34,0.56,2021-07-11,0612,1,VIIRS,n,2.0NRT,273.9,3.5,N
-38.35831,-68.74562,307.6,0.36,0.57,2021-07-11,0612,1,VIIRS,n,2.0NRT,271.3,1.6,N
-38.33271,-69.05845,317.6,0.34,0.56,2021-07-11,0612,1,VIIRS,n,2.0NRT,271.2,3.5,N
-38.33316,-69.05598,351.1,0.34,0.56,2021-07-11,0612,1,VIIRS,n,2.0NRT,274.9,4.3,N
-38.33798,-68.9689,315.7,0.35,0.56,2021-07-11,0612,1,VIIRS,n,2.0NRT,269.6,0.9,N
-38.8124,-67.76257,295.6,0.41,0.6,2021-07-11,0612,1,VIIRS,n,2.0NRT,268.8,0.8,N
-50.6556,-71.19417,299,0.34,0.56,2021-07-11,0618,1,VIIRS,n,2.0NRT,268,0.5,N
-33.44838,-59.5436,355.9,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.2,7.6,D
-28.33689,-56.56689,328.6,0.53,0.5,2021-07-11,1654,1,VIIRS,n,2.0NRT,295.1,3.4,D
-28.33911,-56.56479,332.7,0.53,0.5,2021-07-11,1654,1,VIIRS,n,2.0NRT,295.9,3,D
-33.70914,-59.40686,336.1,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.9,13.2,D
-33.70886,-59.40198,346.4,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.9,13.2,D
-33.70858,-59.39709,329.9,0.44,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.3,15.1,D
-28.92587,-57.42753,332.9,0.61,0.53,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.2,5.4,D
-28.92489,-57.42791,333.7,0.61,0.53,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.1,6.1,D
-30.27066,-61.57479,335.6,0.56,0.69,2021-07-11,1654,1,VIIRS,n,2.0NRT,278.7,6.7,D
-30.26904,-61.57463,331,0.56,0.69,2021-07-11,1654,1,VIIRS,n,2.0NRT,277.9,7.1,D
-33.71442,-59.39666,367,0.44,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,296.7,15.1,D
-33.7083,-59.40597,346.4,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,292.2,10.2,D
-34.15023,-58.66454,328.8,0.41,0.6,2021-07-11,1654,1,VIIRS,n,2.0NRT,289.5,2.2,D
-33.49782,-59.49921,325.9,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.4,4.5,D
-33.70805,-59.40108,337,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.5,13.6,D
-27.1875,-54.15691,331,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,297,4.1,D
-27.2041,-54.16068,328.7,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,297,3.5,D
-27.20012,-54.12671,342.9,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.1,10.1,D
-27.20667,-54.07977,330.3,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.5,7.9,D
-27.20568,-54.08377,329.5,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.7,4.2,D
-25.29363,-59.87035,340.4,0.4,0.6,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.5,3.3,D
-33.59002,-59.67737,352.1,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,312.7,67.1,D
-33.59623,-59.68199,367,0.46,0.64,2021-07-11,1654,1,VIIRS,l,2.0NRT,332.2,50.9,D
-33.59595,-59.67694,367,0.46,0.64,2021-07-11,1654,1,VIIRS,h,2.0NRT,305,50.9,D
-33.60188,-59.67648,337.4,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.2,50.9,D
-33.60215,-59.68154,367,0.46,0.64,2021-07-11,1654,1,VIIRS,h,2.0NRT,302.1,50.9,D
-33.60781,-59.67608,355.4,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,298.1,26.7,D
-33.60526,-59.67913,332.8,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.4,20.3,D
-33.44329,-59.55887,355.5,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.6,28.5,D
-33.44303,-59.55393,355.1,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,305.8,28.5,D
-33.44944,-59.56337,355.2,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,293.1,20.9,D
-33.44917,-59.55843,367,0.45,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,294.6,13.6,D
-27.4193,-54.37824,331.5,0.39,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.8,3,D
-26.57498,-53.98652,330.9,0.54,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.3,4.3,D
-26.72876,-53.97491,330.7,0.54,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.8,10.9,D
-29.03577,-57.00949,338.5,0.58,0.52,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.2,6.9,D
-29.03093,-57.01007,327.8,0.58,0.52,2021-07-11,1654,1,VIIRS,n,2.0NRT,293.5,6.9,D
-27.15869,-54.58849,334.6,0.39,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.5,2.7,D
-27.15843,-54.58873,333.1,0.39,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.7,3,D
-27.28591,-54.51208,329.8,0.39,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.9,2.2,D
-27.34583,-54.49476,328.2,0.39,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.8,2.1,D
-27.17477,-54.83925,338.8,0.41,0.45,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.7,4.2,D
-27.94291,-57.46,332.6,0.6,0.53,2021-07-11,1654,1,VIIRS,n,2.0NRT,295.2,3.3,D
-27.01532,-54.27761,330.5,0.57,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,298.4,19.3,D
-27.01678,-54.27581,340.7,0.57,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,296,13.1,D
-27.48133,-55.33464,341.6,0.44,0.46,2021-07-11,1654,1,VIIRS,n,2.0NRT,297,4.7,D
-25.74784,-53.95742,342.5,0.53,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,298.2,14.4,D
-25.7517,-53.9568,343.9,0.53,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.4,14.4,D
-33.71389,-59.40063,342.7,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.4,13.6,D
-26.36864,-54.12765,334.6,0.55,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.6,4.8,D
-26.38106,-54.13148,332.2,0.55,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,298.3,4.2,D
-26.44069,-54.1291,331.8,0.55,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.5,6.2,D
-33.71315,-59.38597,327.1,0.44,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.2,10.7,D
-33.71365,-59.39574,367,0.45,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,295.6,13.6,D
-26.71655,-54.17882,335,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,297,4.8,D
-27.01196,-54.64017,330.3,0.4,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.3,3.1,D
-26.47924,-53.91557,327.1,0.53,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,299.8,2.2,D
-26.49274,-53.96303,328.3,0.54,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,298.8,5,D
-26.49211,-53.95766,330.3,0.54,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.1,5,D
-27.04894,-54.20199,334.7,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.1,17,D
-27.10398,-54.18861,332.6,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.6,35.1,D
-27.10795,-54.18795,340.4,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,304.3,35.1,D
-27.10598,-54.18604,341.9,0.56,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,308.8,61.9,D
-27.12399,-54.32479,331.4,0.57,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.6,4.4,D
-27.12519,-54.32265,330.4,0.57,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,295.6,4.5,D
-27.21547,-54.32816,334.6,0.57,0.43,2021-07-11,1654,1,VIIRS,n,2.0NRT,297,8.3,D
-27.20338,-54.47337,328.7,0.39,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.8,1.7,D
-27.2218,-54.45461,325.5,0.39,0.44,2021-07-11,1654,1,VIIRS,l,2.0NRT,295.5,3.9,D
-25.66342,-60.68055,338.3,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,292.8,3.3,D
-26.28284,-53.77423,325,0.52,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.6,3.6,D
-24.41085,-63.99194,343.7,0.71,0.75,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.7,10.4,D
-24.41127,-63.99895,332.6,0.71,0.75,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.9,10.4,D
-32.34434,-58.21153,330.3,0.37,0.58,2021-07-11,1654,1,VIIRS,n,2.0NRT,289.1,4,D
-32.34974,-58.21109,332.3,0.37,0.58,2021-07-11,1654,1,VIIRS,n,2.0NRT,289.5,3,D
-25.43242,-59.53088,338,0.38,0.59,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.4,3,D
-23.21006,-64.0893,326.9,0.7,0.75,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.5,3.2,D
-23.21081,-64.08942,331.1,0.7,0.75,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.2,4.9,D
-26.46033,-58.21547,343.6,0.32,0.55,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.1,3.1,D
-26.45937,-58.21714,330.1,0.32,0.55,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.7,4.2,D
-29.28962,-57.68286,355.1,0.32,0.54,2021-07-11,1654,1,VIIRS,n,2.0NRT,295.2,11,D
-29.28935,-57.67952,355,0.32,0.54,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.3,11.7,D
-29.28908,-57.67621,354.2,0.32,0.54,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.7,11.7,D
-26.26487,-53.82016,333.3,0.53,0.42,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.4,4.9,D
-27.71337,-55.38573,339.1,0.44,0.46,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.7,14,D
-33.49269,-59.51445,326.9,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290,2.6,D
-33.48816,-59.51586,330.4,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.1,5.1,D
-33.45853,-59.51314,367,0.45,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,293.2,12,D
-33.44171,-59.52927,329.3,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,289.2,2.3,D
-34.86052,-57.89293,325.5,0.37,0.58,2021-07-11,1654,1,VIIRS,n,2.0NRT,287.4,1.8,D
-33.48064,-59.48678,326.4,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,288.7,5.4,D
-25.29285,-60.2054,328,0.42,0.61,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.4,3.1,D
-25.29293,-60.50069,367,0.43,0.62,2021-07-11,1654,1,VIIRS,h,2.0NRT,300.3,23,D
-25.29326,-60.50502,367,0.43,0.62,2021-07-11,1654,1,VIIRS,h,2.0NRT,301.6,39.5,D
-25.28718,-60.50125,353.7,0.43,0.62,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.5,23,D
-25.28751,-60.50559,339.7,0.43,0.62,2021-07-11,1654,1,VIIRS,n,2.0NRT,307.3,39.5,D
-25.2923,-60.50379,367,0.43,0.62,2021-07-11,1654,1,VIIRS,h,2.0NRT,307.5,25.5,D
-25.29194,-60.49945,335.1,0.43,0.62,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.2,23.7,D
-25.29266,-60.5081,350.3,0.43,0.62,2021-07-11,1654,1,VIIRS,n,2.0NRT,299.4,25.5,D
-25.28655,-60.50432,367,0.43,0.62,2021-07-11,1654,1,VIIRS,h,2.0NRT,296.9,25.5,D
-25.2869,-60.50864,334.4,0.43,0.62,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.1,25.5,D
-33.48705,-59.49617,344.9,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,292.9,10.5,D
-33.48677,-59.49126,367,0.45,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,292.1,10.5,D
-27.21619,-54.73703,326.2,0.4,0.44,2021-07-11,1654,1,VIIRS,n,2.0NRT,296.5,1.7,D
-28.95901,-56.52349,343.6,0.54,0.51,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.1,6.7,D
-28.96163,-56.52073,331,0.54,0.51,2021-07-11,1654,1,VIIRS,n,2.0NRT,293.8,4,D
-33.58975,-59.67233,367,0.46,0.64,2021-07-11,1654,1,VIIRS,h,2.0NRT,302.3,30.7,D
-33.58948,-59.66727,367,0.46,0.64,2021-07-11,1654,1,VIIRS,h,2.0NRT,292.9,30.7,D
-33.59568,-59.67189,353.6,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,301.3,8,D
-33.59541,-59.66685,336.8,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.7,8,D
-33.59459,-59.65172,346.7,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,293.6,7.1,D
-33.59431,-59.6467,329.8,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.5,7.1,D
-33.60161,-59.67144,325.3,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.9,8,D
-33.60078,-59.65632,345,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,298.7,14.3,D
-33.60051,-59.65129,348.2,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,297.1,7.1,D
-33.60753,-59.67103,337.4,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.1,15.1,D
-33.60615,-59.64582,342.6,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.6,11.3,D
-29.32093,-57.22137,337.3,0.6,0.53,2021-07-11,1654,1,VIIRS,n,2.0NRT,292.6,6.8,D
-33.60587,-59.6408,342.2,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,289,7.3,D
-33.60643,-59.65086,367,0.46,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,295.2,11.3,D
-33.61235,-59.65042,354.1,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,295.7,11.3,D
-33.61179,-59.64037,326.4,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.8,7.3,D
-33.61207,-59.64539,367,0.46,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,302.8,11.3,D
-33.61743,-59.63491,327.9,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,289.3,5.6,D
-33.62391,-59.64458,351.6,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,293.8,10.2,D
-33.4425,-59.54405,353.8,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.4,17.5,D
-33.44276,-59.54899,367,0.45,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,302.6,17.5,D
-33.44891,-59.55349,338.6,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,288.2,13.6,D
-33.44865,-59.54854,342.7,0.45,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,295,7.6,D
-28.98817,-57.39512,332.3,0.61,0.53,2021-07-11,1654,1,VIIRS,n,2.0NRT,293.2,7.3,D
-33.62363,-59.63953,344.9,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.8,5.6,D
-33.60403,-59.65388,325.4,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,294.7,11.7,D
-33.60501,-59.67408,367,0.46,0.64,2021-07-11,1654,1,VIIRS,h,2.0NRT,297.6,16.3,D
-33.60379,-59.64885,367,0.46,0.64,2021-07-11,1654,1,VIIRS,h,2.0NRT,293.8,11.7,D
-33.61094,-59.67368,354.8,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,290.2,16.3,D
-24.22442,-63.99974,347.7,0.71,0.75,2021-07-11,1654,1,VIIRS,n,2.0NRT,291.9,9.2,D
-33.6097,-59.6484,355.6,0.46,0.64,2021-07-11,1654,1,VIIRS,n,2.0NRT,302.8,11.7,D
-33.60921,-59.63833,327.5,0.46,0.63,2021-07-11,1654,1,VIIRS,n,2.0NRT,288.5,14.1,D
-33.60946,-59.64336,367,0.46,0.63,2021-07-11,1654,1,VIIRS,h,2.0NRT,298,14.1,D
